"@timestamp","destination.ip","destination.port","dns.answers.ttl","dns.header_flags","dns.question.name","source.ip","source.port"
"Oct 19, 2025 @ 10:08:29.433","192.168.56.3",53,"-",RD,"96660333617.microsoft.com","192.168.56.2",35351
"Oct 19, 2025 @ 10:08:24.970","192.168.56.254",53,"-",RD,"e.n.o.p.r.z.b.q.malicious.net","192.168.56.2",34909
"Oct 19, 2025 @ 10:08:22.878","192.168.56.254",53,"-",RD,"zc7y4nsrfae.bin.com","192.168.56.2",37194
"Oct 19, 2025 @ 10:08:16.600","192.168.56.5",53,"-",RD,"tblcdech3u5i.google.com","192.168.56.2",51154
"Oct 19, 2025 @ 10:08:15.145","192.168.56.254",53,"-",RD,"zptvoeonti9d5.github.com","192.168.56.2",47471
"Oct 19, 2025 @ 10:08:10.167","192.168.56.1",53,"-",RD,"j68f7w6w906m1mx7.google.com","192.168.56.2",47484
"Oct 19, 2025 @ 10:08:09.881","192.168.56.254",53,"-",RD,"f.a.r.n.j.w.s.q.w.malicious.net","192.168.56.2",36496
"Oct 19, 2025 @ 10:08:09.584","192.168.56.254",53,"-",RD,"9pdbue6aqj.google.com","192.168.56.2",33190
"Oct 19, 2025 @ 10:08:09.022","192.168.56.3",53,"-",RD,"uplsr1.microsoft.com","192.168.56.2",47589
"Oct 19, 2025 @ 10:08:05.403","192.168.56.1",53,"-",RD,"adrhy19no07ve2w.openai.com","192.168.56.2",46049
"Oct 19, 2025 @ 10:08:03.802","192.168.56.5",53,"-",RD,"adrhy19no07ve2w.openai.com","192.168.56.2",59959
"Oct 19, 2025 @ 10:07:55.905","192.168.56.3",53,"-",RD,"qadvjhf.google.com","192.168.56.2",40650
"Oct 19, 2025 @ 10:07:55.137","192.168.56.5",53,"-",RD,"15lab1umxmgeallz3r.0peyfrzlgsxtut46sf.gjbx06rgk6ofircvl.5b93kx7figup0.xs8bpujm9h.0imtb31y11fvyvv.giu702x3.5fev8tjaxssslqnk5.0owmzodvpbj.zx6pyx.g4k9vhp5z.zmjzwp.v5fv7y4mrw.0z7flzpp9g.yzi42dshxni0kc.5mmcsn0.google.com","192.168.56.2",37679
"Oct 19, 2025 @ 10:07:54.856","192.168.56.1",53,"-",RD,"e.j.v.n.a.d.malicious.net","192.168.56.2",56624
"Oct 19, 2025 @ 10:07:54.578","192.168.56.3",53,"-",RD,"65009486181.microsoft.com","192.168.56.2",42898
"Oct 19, 2025 @ 10:07:53.869","192.168.56.254",53,"-",RD,"v4oi5s0rsgrkt.google.com","192.168.56.2",33801
"Oct 19, 2025 @ 10:07:43.375","192.168.56.254",53,"-",RD,"e6hiocl9g5.openai.com","192.168.56.2",57099
"Oct 19, 2025 @ 10:07:41.116","192.168.56.3",53,"-",RD,"1ou6ld62vm7f5.cloudflare.com","192.168.56.2",39321
"Oct 19, 2025 @ 10:07:35.739","192.168.56.1",53,"-",RD,"fowxc5dc1o3s02.openai.com","192.168.56.2",47097
"Oct 19, 2025 @ 10:07:35.438","192.168.56.5",53,"-",RD,"xjgdo6jdc24d5.microsoft.com","192.168.56.2",33531
"Oct 19, 2025 @ 10:07:34.558","192.168.56.5",53,"-",RD,"xjgdo6jdc24d5.microsoft.com","192.168.56.2",56425
"Oct 19, 2025 @ 10:07:33.774","192.168.56.1",53,"-",RD,"jj56v1kc54stf1.49ja8tlvpx6.microsoft.com","192.168.56.2",47048
"Oct 19, 2025 @ 10:07:29.824","192.168.56.5",53,"-",RD,"pr2b4b1ppql.5d6qi3ivh5.201d0tzwui72pmleme.3ufiotkzo.fqf0tjwd.hcdrq0v.3qv7s1.9ivwt7skj.nr860ltm0.8lnws6ayi4gjssig.google.com","192.168.56.2",34550
"Oct 19, 2025 @ 10:07:29.535","192.168.56.5",53,"-",RD,"en0hvi.cloudflare.com","192.168.56.2",49390
"Oct 19, 2025 @ 10:07:28.560","192.168.56.3",53,"-",RD,"b7bo1iemfh3nkjyqyz.vdtoszosnkfj886l.google.com","192.168.56.2",60208
"Oct 19, 2025 @ 10:07:27.394","192.168.56.1",53,"-",RD,"dhwg6sif1x.microsoft.com","192.168.56.2",50335
"Oct 19, 2025 @ 10:07:22.963","192.168.56.5",53,"-",RD,"n.k.r.o.y.h.k.malicious.net","192.168.56.2",43582
"Oct 19, 2025 @ 10:07:22.648","192.168.56.254",53,"-",RD,"0906.microsoft.com","192.168.56.2",55880
"Oct 19, 2025 @ 10:07:22.143","192.168.56.254",53,"-",RD,"8ziy6vkr0g0.pd4etugq.google.com","192.168.56.2",33158
"Oct 19, 2025 @ 10:07:21.636","192.168.56.254",53,"-",RD,"n.k.r.o.y.h.k.malicious.net","192.168.56.2",41897
"Oct 19, 2025 @ 10:07:20.177","192.168.56.3",53,"-",RD,"8vqjb5lbmqklidl.github.com","192.168.56.2",33170
"Oct 19, 2025 @ 10:07:13.426","192.168.56.1",53,"-",RD,"rsvc5bm897wstub.microsoft.com","192.168.56.2",48561
"Oct 19, 2025 @ 10:07:13.145","192.168.56.3",53,"-",RD,"openai.com","192.168.56.2",50544
"Oct 19, 2025 @ 10:07:12.563","192.168.56.3",53,"-",RD,"openai.com","192.168.56.2",52698
"Oct 19, 2025 @ 10:07:11.970","192.168.56.1",53,"-",RD,"y.x.w.s.u.x.w.j.n.v.d.f.malicious.net","192.168.56.2",36801
"Oct 19, 2025 @ 10:07:11.587","192.168.56.1",53,"-",RD,"fqer9gzrlmtib23iz.github.com","192.168.56.2",46932
"Oct 19, 2025 @ 10:07:09.201","192.168.56.1",53,"-",RD,"3c9kofi.google.com","192.168.56.2",42259
"Oct 19, 2025 @ 10:07:08.918","192.168.56.3",53,"-",RD,"o3irl8t9x.cloudflare.com","192.168.56.2",55746
"Oct 19, 2025 @ 10:07:07.950","192.168.56.5",53,"-",RD,"v3wyxwb.91hv0z.openai.com","192.168.56.2",50855
"Oct 19, 2025 @ 10:07:06.913","192.168.56.1",53,"-",RD,"o.d.b.d.g.a.x.v.z.s.x.s.malicious.net","192.168.56.2",53361
"Oct 19, 2025 @ 10:07:06.608","192.168.56.3",53,"-",RD,"26dngerhll.bin.com","192.168.56.2",54982
"Oct 19, 2025 @ 10:07:04.938","192.168.56.3",53,"-",RD,"a4lecc8f.f6x44f.github.com","192.168.56.2",37640
"Oct 19, 2025 @ 10:07:04.901","192.168.56.254",53,"-",RD,"5pddw8k8xyolmbd.google.com","192.168.56.2",33908
"Oct 19, 2025 @ 10:06:59.102","192.168.56.1",53,"-",RD,"rzyt4sf2.github.com","192.168.56.2",43050
"Oct 19, 2025 @ 10:06:58.792","192.168.56.254",53,"-",RD,"h.b.r.h.x.l.j.g.x.malicious.net","192.168.56.2",52168
"Oct 19, 2025 @ 10:06:49.653","192.168.56.1",53,"-",RD,"85720727291.microsoft.com","192.168.56.2",46801
"Oct 19, 2025 @ 10:06:47.240","192.168.56.5",53,"-",RD,"google.com","192.168.56.2",44688
"Oct 19, 2025 @ 10:06:46.959","192.168.56.3",53,"-",RD,"c.c.r.g.x.j.b.n.j.z.r.i.malicious.net","192.168.56.2",56315
"Oct 19, 2025 @ 10:06:45.918","192.168.56.1",53,"-",RD,"1iny22ud9r12.r9tmvikyyyw4x8qhk.github.com","192.168.56.2",52399
"Oct 19, 2025 @ 10:06:45.651","192.168.56.1",53,"-",RD,"whqyz544k51jzk.microsoft.com","192.168.56.2",40101
"Oct 19, 2025 @ 10:06:44.513","192.168.56.5",53,"-",RD,"xqxijxsuf4c6j2.cloudflare.com","192.168.56.2",45579
"Oct 19, 2025 @ 10:06:44.020","192.168.56.5",53,"-",RD,"xqxijxsuf4c6j2.cloudflare.com","192.168.56.2",33179
"Oct 19, 2025 @ 10:06:43.685","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:06:43.684","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:06:43.682","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:06:43.535","192.168.56.5",53,"-",RD,"xqxijxsuf4c6j2.cloudflare.com","192.168.56.2",33799
"Oct 19, 2025 @ 10:06:43.175","192.168.56.5",53,"-",RD,"1cv40ha4ueu68jv.bin.com","192.168.56.2",36950
"Oct 19, 2025 @ 10:06:42.880","192.168.56.1",53,"-",RD,"google.com","192.168.56.2",35328
"Oct 19, 2025 @ 10:06:42.583","192.168.56.3",53,"-",RD,"3708498737.microsoft.com","192.168.56.2",37404
"Oct 19, 2025 @ 10:06:38.209","192.168.56.1",53,"-",RD,"mov2gpzlmx9g29.cloudflare.com","192.168.56.2",42919
"Oct 19, 2025 @ 10:06:37.762","192.168.56.3",53,"-",RD,"mov2gpzlmx9g29.cloudflare.com","192.168.56.2",47887
"Oct 19, 2025 @ 10:06:37.730","192.168.56.3",53,"-",RD,"mov2gpzlmx9g29.cloudflare.com","192.168.56.2",49185
"Oct 19, 2025 @ 10:06:34.939","192.168.56.1",53,"-",RD,"mov2gpzlmx9g29.cloudflare.com","192.168.56.2",45697
"Oct 19, 2025 @ 10:06:33.569","192.168.56.5",53,"-",RD,"mov2gpzlmx9g29.cloudflare.com","192.168.56.2",39164
"Oct 19, 2025 @ 10:06:31.148","192.168.56.5",53,"-",RD,"2wx8lfxuco74k.upildoy8mfewt6b.openai.com","192.168.56.2",46104
"Oct 19, 2025 @ 10:06:30.616","192.168.56.1",53,"-",RD,"nksgrrg3ps.bin.com","192.168.56.2",38715
"Oct 19, 2025 @ 10:06:27.092","192.168.56.254",53,"-",RD,"i8solfmxwix7l.yzpu8e2d3.6chj1of3r.7s56q10.rap71x2z.xvk9zlc0woy.6008uk.j4q8b40dqhf.z8tddbqu.n1eo0uu.0axkemx2lhfl4.4vtpb7qs.google.com","192.168.56.2",52864
"Oct 19, 2025 @ 10:06:26.803","192.168.56.3",53,"-",RD,"5atrn9hz68izjpr4xh.github.com","192.168.56.2",33467
"Oct 19, 2025 @ 10:06:26.045","192.168.56.5",53,"-",RD,"05006367.microsoft.com","192.168.56.2",33175
"Oct 19, 2025 @ 10:06:19.502","192.168.56.1",53,"-",RD,"j28ho7m8n1r6pm2580.github.com","192.168.56.2",41957
"Oct 19, 2025 @ 10:06:18.616","192.168.56.254",53,"-",RD,"w.m.p.h.n.e.d.d.malicious.net","192.168.56.2",48252
"Oct 19, 2025 @ 10:06:17.483","192.168.56.5",53,"-",RD,"55h3osoikr.google.com","192.168.56.2",38541
"Oct 19, 2025 @ 10:06:16.155","192.168.56.5",53,"-",RD,"55h3osoikr.google.com","192.168.56.2",42679
"Oct 19, 2025 @ 10:06:14.289","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:06:14.288","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:06:14.286","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:06:08.745","192.168.56.254",53,"-",RD,"wk3zxjl83wz.openai.com","192.168.56.2",53023
"Oct 19, 2025 @ 10:06:01.442","192.168.56.1",53,"-",RD,"onzfq6tgoydk37.85pl1s4zij1.bin.com","192.168.56.2",42717
"Oct 19, 2025 @ 10:06:00.306","192.168.56.1",53,"-",RD,"81620188.microsoft.com","192.168.56.2",49192
"Oct 19, 2025 @ 10:05:55.055","192.168.56.254",53,"-",RD,"onjic6.v18cbwjcchpe9mcnvt.openai.com","192.168.56.2",35499
"Oct 19, 2025 @ 10:05:53.537","192.168.56.1",53,"-",RD,"l.w.k.l.k.n.malicious.net","192.168.56.2",45792
"Oct 19, 2025 @ 10:05:53.248","192.168.56.3",53,"-",RD,"epawt85t8b.google.com","192.168.56.2",59742
"Oct 19, 2025 @ 10:05:52.961","192.168.56.254",53,"-",RD,"7dsua7ovqhalez.dktfuw6zyhizqd.emhncixxpl2xe0zia.6ks0jfbnsq6s5q2g0.gjnckb1.jrcdxhuz4tpxbhg.wk0vmc.hj80cv.ntygwn2n8bhced5n9h.tyfywnpxf1ggnols0.hhj2ipod.tlqie4u6fw2paou9wc.iipsxrp5qtsel2tsc4.0m23qv.621ktdh.google.com","192.168.56.2",52814
"Oct 19, 2025 @ 10:05:52.682","192.168.56.3",53,"-",RD,"7dsua7ovqhalez.dktfuw6zyhizqd.emhncixxpl2xe0zia.6ks0jfbnsq6s5q2g0.gjnckb1.jrcdxhuz4tpxbhg.wk0vmc.hj80cv.ntygwn2n8bhced5n9h.tyfywnpxf1ggnols0.hhj2ipod.tlqie4u6fw2paou9wc.iipsxrp5qtsel2tsc4.0m23qv.621ktdh.google.com","192.168.56.2",50075
"Oct 19, 2025 @ 10:05:48.219","192.168.56.5",53,"-",RD,"pbn8ar3v5cc.github.com","192.168.56.2",60455
"Oct 19, 2025 @ 10:05:47.924","192.168.56.5",53,"-",RD,"3bd6sx1x3mvm.bopo5jl5vussbh.zkk1apjichy.fr6wbp7.1x706b.06hxg1kspmm.n07q8gu3i9vo0t.gvaz2q0e8ntios7d.vnlzooy.mwnq35wj4ag1inzil.x0q0vpg7h9t24ros2.lddjgirzb0.p041job0bhz.0psgzvvp0pzz05yz6s.google.com","192.168.56.2",35743
"Oct 19, 2025 @ 10:05:33.874","192.168.56.1",53,"-",RD,"qeyry9dn61zpp.github.com","192.168.56.2",50814
"Oct 19, 2025 @ 10:05:32.882","192.168.56.254",53,"-",RD,"54kmut7idd5yfcwx7.microsoft.com","192.168.56.2",59754
"Oct 19, 2025 @ 10:05:32.599","192.168.56.3",53,"-",RD,"54kmut7idd5yfcwx7.microsoft.com","192.168.56.2",56468
"Oct 19, 2025 @ 10:05:32.319","192.168.56.3",53,"-",RD,"fbhmmaiqq66v75gvcy.google.com","192.168.56.2",40145
"Oct 19, 2025 @ 10:05:31.634","192.168.56.1",53,"-",RD,"1k53v14yf.github.com","192.168.56.2",56853
"Oct 19, 2025 @ 10:05:31.203","192.168.56.254",53,"-",RD,"1k53v14yf.github.com","192.168.56.2",49016
"Oct 19, 2025 @ 10:05:30.004","192.168.56.254",53,"-",RD,"dw4d0vvk1j48j8b97x.github.com","192.168.56.2",39969
"Oct 19, 2025 @ 10:05:22.543","192.168.56.5",53,"-",RD,"kst53e9g1.qdyh64.bin.com","192.168.56.2",44384
"Oct 19, 2025 @ 10:05:22.267","192.168.56.254",53,"-",RD,"g58lqrxk48yfcl43.ug412wv.github.com","192.168.56.2",40175
"Oct 19, 2025 @ 10:05:22.035","192.168.56.254",53,"-",RD,"dqh9pa4ngh.5ipmu5.bin.com","192.168.56.2",59150
"Oct 19, 2025 @ 10:05:20.513","192.168.56.3",53,"-",RD,"crtwf9iwvc7v.bin.com","192.168.56.2",55975
"Oct 19, 2025 @ 10:05:15.988","192.168.56.1",53,"-",RD,"sns49d5pfn4yysi.4dn7p3h2dvtw3a8oq3.cloudflare.com","192.168.56.2",60571
"Oct 19, 2025 @ 10:05:15.705","192.168.56.254",53,"-",RD,"wc29glmnv816.github.com","192.168.56.2",40017
"Oct 19, 2025 @ 10:05:14.743","192.168.56.3",53,"-",RD,"1lk86j1ds33gy2wh.cgokky4jgf767bqt09.bki1r2exx.j0qo8whnv35nuf3.6jiz92.nojp88746i3v7l6bqg.efdl3jaeym.4oryet3zm.bc25shnl2cemrfglj.w3lpa3gdq6cfeg.google.com","192.168.56.2",51738
"Oct 19, 2025 @ 10:05:14.462","192.168.56.3",53,"-",RD,"9bqvwoht5.bin.com","192.168.56.2",41384
"Oct 19, 2025 @ 10:05:14.362","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:05:14.362","224.0.0.252",5355,"-","-","ech-rog","192.168.56.1",59130
"Oct 19, 2025 @ 10:05:14.361","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:05:14.358","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:05:07.581","192.168.56.254",53,"-",RD,"microsoft.com","192.168.56.2",51227
"Oct 19, 2025 @ 10:05:07.546","192.168.56.254",53,"-",RD,"microsoft.com","192.168.56.2",56333
"Oct 19, 2025 @ 10:04:58.952","192.168.56.254",53,"-",RD,"l.s.g.z.q.k.q.l.s.m.d.z.malicious.net","192.168.56.2",42926
"Oct 19, 2025 @ 10:04:58.070","192.168.56.3",53,"-",RD,"46610695367.microsoft.com","192.168.56.2",34811
"Oct 19, 2025 @ 10:04:57.075","192.168.56.5",53,"-",RD,"zp37y1n6jdw5g2tet.microsoft.com","192.168.56.2",37513
"Oct 19, 2025 @ 10:04:56.172","192.168.56.5",53,"-",RD,"zp37y1n6jdw5g2tet.microsoft.com","192.168.56.2",43441
"Oct 19, 2025 @ 10:04:55.419","192.168.56.5",53,"-",RD,"afypr9chl8wi.jjpkz9ytqh1.bin.com","192.168.56.2",56714
"Oct 19, 2025 @ 10:04:55.156","192.168.56.254",53,"-",RD,"93juescr1rp4wbma.microsoft.com","192.168.56.2",38760
"Oct 19, 2025 @ 10:04:51.858","192.168.56.1",53,"-",RD,"r.c.u.s.a.k.y.w.x.x.c.malicious.net","192.168.56.2",35852
"Oct 19, 2025 @ 10:04:50.978","192.168.56.3",53,"-",RD,"34d2ca7ldbtu3on3n.microsoft.com","192.168.56.2",42371
"Oct 19, 2025 @ 10:04:50.692","192.168.56.3",53,"-",RD,"qz1gh349cfx0yxeco.microsoft.com","192.168.56.2",42972
"Oct 19, 2025 @ 10:04:44.022","192.168.56.1",53,"-",RD,"dcrthik6lyz.cloudflare.com","192.168.56.2",54327
"Oct 19, 2025 @ 10:04:41.780","192.168.56.3",53,"-",RD,"24muo75vkrib8lx47.microsoft.com","192.168.56.2",43862
"Oct 19, 2025 @ 10:04:41.478","192.168.56.5",53,"-",RD,"heuosl0wf1aa.microsoft.com","192.168.56.2",51785
"Oct 19, 2025 @ 10:04:41.115","192.168.56.1",53,"-",RD,"10tor0parnhb08o.google.com","192.168.56.2",40539
"Oct 19, 2025 @ 10:04:36.743","192.168.56.1",53,"-",RD,"v6v824hdixokbbw5.openai.com","192.168.56.2",45895
"Oct 19, 2025 @ 10:04:36.168","192.168.56.254",53,"-",RD,"y7mss8pry5ans6q.bin.com","192.168.56.2",53960
"Oct 19, 2025 @ 10:04:35.868","192.168.56.5",53,"-",RD,"o.p.p.j.h.n.d.p.malicious.net","192.168.56.2",45097
"Oct 19, 2025 @ 10:04:34.023","192.168.56.254",53,"-",RD,"abu08j53981ub.github.com","192.168.56.2",36061
"Oct 19, 2025 @ 10:04:31.354","192.168.56.5",53,"-",RD,"m.m.u.h.f.i.j.s.e.malicious.net","192.168.56.2",47063
"Oct 19, 2025 @ 10:04:31.033","192.168.56.1",53,"-",RD,"m.m.u.h.f.i.j.s.e.malicious.net","192.168.56.2",37931
"Oct 19, 2025 @ 10:04:29.110","192.168.56.3",53,"-",RD,"m6z33soiqbvilazf.3kzgotbp.dfbmzeeo0e2l36.yprn25rch.pkeupm.rb90j1h6ca80h.i3jub1d59eok.jk6190gm8.myenyo8g.z7t2nz2.bflqpi81nkkl68b01.lpuvyny4c0aw2fln3h.google.com","192.168.56.2",35329
"Oct 19, 2025 @ 10:04:20.525","192.168.56.1",53,"-",RD,"openai.com","192.168.56.2",39707
"Oct 19, 2025 @ 10:04:19.280","192.168.56.3",53,"-",RD,"4n38emj4e8.u1ho7rroztghsfo3.google.com","192.168.56.2",36756
"Oct 19, 2025 @ 10:04:12.952","224.0.0.252",5355,"-","-","win-sivms1g7j74","192.168.56.3",54901
"Oct 19, 2025 @ 10:04:12.951","ff02::fb",5353,"60, 60",AA,"win-sivms1g7j74.local","fe80::3aca:a7f1:9332:a384",5353
"Oct 19, 2025 @ 10:04:12.951","ff02::1:3",5355,"-","-","win-sivms1g7j74","fe80::3aca:a7f1:9332:a384",54901
"Oct 19, 2025 @ 10:04:12.950","224.0.0.251",5353,"60, 60",AA,"win-sivms1g7j74.local","192.168.56.3",5353
"Oct 19, 2025 @ 10:04:12.943","ff02::1:3",5355,"-","-","win-sivms1g7j74","fe80::3aca:a7f1:9332:a384",55359
"Oct 19, 2025 @ 10:04:12.943","224.0.0.252",5355,"-","-","win-sivms1g7j74","192.168.56.3",55359
"Oct 19, 2025 @ 10:04:12.942","224.0.0.251",5353,"60, 60",AA,"win-sivms1g7j74.local","192.168.56.3",5353
"Oct 19, 2025 @ 10:04:12.942","ff02::fb",5353,"60, 60",AA,"win-sivms1g7j74.local","fe80::3aca:a7f1:9332:a384",5353
"Oct 19, 2025 @ 10:04:12.398","192.168.56.5",53,"-",RD,"tykf2u.1ana39ccaxq.u4ow8ab60spd80ax.cp276dat.mgivnq.flhthhq97ijcoz.3gapj4ywx.e49qqibpr1q9iu3e2t.75mtxozy26usd5.jxk37ubq9vs.q7pp339q2x.6wf0sz.yd1nxz7j.92z3o4tiylkk.7c6zaoneq41l.google.com","192.168.56.2",44637
"Oct 19, 2025 @ 10:04:11.914","224.0.0.252",5355,"-","-","win-sivms1g7j74","192.168.56.3",59845
"Oct 19, 2025 @ 10:04:11.913","224.0.0.251",5353,"60, 60",AA,"win-sivms1g7j74.local","192.168.56.3",5353
"Oct 19, 2025 @ 10:04:11.913","ff02::fb",5353,"60, 60",AA,"win-sivms1g7j74.local","fe80::3aca:a7f1:9332:a384",5353
"Oct 19, 2025 @ 10:04:11.913","ff02::1:3",5355,"-","-","win-sivms1g7j74","fe80::3aca:a7f1:9332:a384",59845
"Oct 19, 2025 @ 10:04:11.886","192.168.56.5",53,"-",RD,"v5kt7ar99rl.xda9ugxqy6.bin.com","192.168.56.2",49927
"Oct 19, 2025 @ 10:04:11.163","192.168.56.5",53,"-",RD,"tykf2u.1ana39ccaxq.u4ow8ab60spd80ax.cp276dat.mgivnq.flhthhq97ijcoz.3gapj4ywx.e49qqibpr1q9iu3e2t.75mtxozy26usd5.jxk37ubq9vs.q7pp339q2x.6wf0sz.yd1nxz7j.92z3o4tiylkk.7c6zaoneq41l.google.com","192.168.56.2",38458
"Oct 19, 2025 @ 10:04:10.879","192.168.56.1",53,"-",RD,"44418.microsoft.com","192.168.56.2",40471
"Oct 19, 2025 @ 10:04:09.833","ff02::1:3",5355,"-","-","win-sivms1g7j74","fe80::3aca:a7f1:9332:a384",50642
"Oct 19, 2025 @ 10:04:09.833","224.0.0.252",5355,"-","-","win-sivms1g7j74","192.168.56.3",50642
"Oct 19, 2025 @ 10:04:09.832","ff02::fb",5353,"60, 60",AA,"win-sivms1g7j74.local","fe80::3aca:a7f1:9332:a384",5353
"Oct 19, 2025 @ 10:04:09.824","224.0.0.251",5353,"60, 60",AA,"win-sivms1g7j74.local","192.168.56.3",5353
"Oct 19, 2025 @ 10:04:07.768","192.168.56.1",53,"-",RD,"6dwiw1fqlw22jclq2.cloudflare.com","192.168.56.2",59873
"Oct 19, 2025 @ 10:04:03.992","192.168.56.254",53,"-",RD,"xyd9zdo9ipzsxs.google.com","192.168.56.2",39540
"Oct 19, 2025 @ 10:04:03.696","192.168.56.254",53,"-",RD,"44418.microsoft.com","192.168.56.2",50730
"Oct 19, 2025 @ 10:04:02.769","224.0.0.252",5355,"-","-","ech-rog","192.168.56.1",55993
"Oct 19, 2025 @ 10:04:02.768","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:04:02.767","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:04:02.764","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:03:58.162","192.168.56.254",53,"-",RD,"161m0u.microsoft.com","192.168.56.2",57200
"Oct 19, 2025 @ 10:03:45.292","192.168.56.254",53,"-",RD,"413326699.microsoft.com","192.168.56.2",54370
"Oct 19, 2025 @ 10:03:38.990","192.168.56.254",53,"-",RD,"n3ktotb63.google.com","192.168.56.2",50665
"Oct 19, 2025 @ 10:03:38.543","192.168.56.1",53,"-",RD,"jvjijzbbrq.openai.com","192.168.56.2",45955
"Oct 19, 2025 @ 10:03:30.641","192.168.56.1",53,"-",RD,"ilv3krjg5.github.com","192.168.56.2",41484
"Oct 19, 2025 @ 10:03:25.928","192.168.56.1",53,"-",RD,"yk9ph47vwz.e5oerkyt8bhkjm1.2rvh2oik437n4g9k.z8fr2h36ytfv.0qb3agp.csd5uv6fn2ft.prrdvbuwk.l7yf8sez2c5x4urq9.0t73wxc351sqe2.jwjcsdqa98.google.com","192.168.56.2",52640
"Oct 19, 2025 @ 10:03:25.635","192.168.56.1",53,"-",RD,"5y07vjq3walk.github.com","192.168.56.2",35825
"Oct 19, 2025 @ 10:03:25.021","192.168.56.1",53,"-",RD,"yomnrbjf57yhy3.bin.com","192.168.56.2",33196
"Oct 19, 2025 @ 10:03:24.095","192.168.56.1",53,"-",RD,"w6sntdz2tws2v1xod.zzhre8fvt9e.openai.com","192.168.56.2",53243
"Oct 19, 2025 @ 10:03:23.769","192.168.56.1",53,"-",RD,"vt9gxecrnq7jr5.9g6812.github.com","192.168.56.2",38338
"Oct 19, 2025 @ 10:03:23.529","192.168.56.1",53,"-",RD,"c3q8mbmiwnemipgh.s9xy35uyennl5.cloudflare.com","192.168.56.2",57606
"Oct 19, 2025 @ 10:03:23.139","192.168.56.1",53,"-",RD,"43606.microsoft.com","192.168.56.2",52959
"Oct 19, 2025 @ 10:03:10.898","192.168.56.1",53,"-",RD,"u.x.z.g.x.g.n.s.w.d.r.y.malicious.net","192.168.56.2",59004
"Oct 19, 2025 @ 10:03:10.612","192.168.56.5",53,"-",RD,"8455056.microsoft.com","192.168.56.2",41221
"Oct 19, 2025 @ 10:03:06.441","192.168.56.5",53,"-",RD,"8fia3r8fncw7tn.google.com","192.168.56.2",33211
"Oct 19, 2025 @ 10:03:02.472","192.168.56.5",53,"-",RD,"46xtgt1t4h.google.com","192.168.56.2",39923
"Oct 19, 2025 @ 10:03:01.590","192.168.56.254",53,"-",RD,"google.com","192.168.56.2",38843
"Oct 19, 2025 @ 10:02:57.441","192.168.56.5",53,"-",RD,"si2ctl0krs8oy9oe.s2o15beq.google.com","192.168.56.2",51203
"Oct 19, 2025 @ 10:02:56.753","192.168.56.254",53,"-",RD,"github.com","192.168.56.2",46919
"Oct 19, 2025 @ 10:02:51.134","192.168.56.1",53,"-",RD,"e4fr5mj.cloudflare.com","192.168.56.2",57320
"Oct 19, 2025 @ 10:02:50.266","192.168.56.1",53,"-",RD,"ua74cpj0iwhdj7.bin.com","192.168.56.2",51768
"Oct 19, 2025 @ 10:02:42.784","192.168.56.254",53,"-",RD,"0e18e33qq.openai.com","192.168.56.2",47531
"Oct 19, 2025 @ 10:02:11.485","224.0.0.251",5353,"-","-","ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:02:11.484","224.0.0.251",5353,"-","-","ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:02:11.481","224.0.0.251",5353,"-","-","ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:02:04.352","224.0.0.251",5353,"-","-","_googlecast._tcp.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:02:04.351","224.0.0.251",5353,"-","-","_googlecast._tcp.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:02:02.778","224.0.0.251",5353,"-","-","ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:02:02.777","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:02:02.774","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
